precision,side,block,sample,variant,phase,seconds,iterations,operator_apps,preconditioner_apps,reductions,relative_residual,checksum
double,32,1,2,reference,products,4.9939758300781246e-07,0,0,0,0,0,83206365.842648989
double,32,1,2,reference,preconditioner,3.1767624999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,2,reference,solve,0.00061123700000000004,7,16,14,23,5.1216410219961497e-10,0
double,32,1,2,native,products,6.9372424316406253e-07,0,0,0,0,0,83206365.842648989
double,32,1,2,native,preconditioner,3.2808249999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,2,native,solve,0.00059993600000000002,7,16,14,23,5.1216410219961497e-10,0
double,32,1,3,native,products,5.0063037109375e-07,0,0,0,0,0,83206365.842648989
double,32,1,3,native,preconditioner,3.2859750000000003e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,3,native,solve,0.00060017600000000001,7,16,14,23,5.1216410219961497e-10,0
double,32,1,3,reference,products,5.0476293945312498e-07,0,0,0,0,0,83206365.842648989
double,32,1,3,reference,preconditioner,3.1840249999999997e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,3,reference,solve,0.000604775,7,16,14,23,5.1216410219961497e-10,0
double,32,1,4,reference,products,5.0131896972656248e-07,0,0,0,0,0,83206365.842648989
double,32,1,4,reference,preconditioner,3.1827749999999997e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,4,reference,solve,0.00059572800000000001,7,16,14,23,5.1216410219961497e-10,0
double,32,1,4,native,products,5.0163684082031246e-07,0,0,0,0,0,83206365.842648989
double,32,1,4,native,preconditioner,3.2815999999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,4,native,solve,0.00059705000000000001,7,16,14,23,5.1216410219961497e-10,0
double,32,1,5,native,products,5.0243188476562502e-07,0,0,0,0,0,83206365.842648989
double,32,1,5,native,preconditioner,3.3564874999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,5,native,solve,0.00058443600000000003,7,16,14,23,5.1216410219961497e-10,0
double,32,1,5,reference,products,4.9777343749999997e-07,0,0,0,0,0,83206365.842648989
double,32,1,5,reference,preconditioner,3.2810874999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,5,reference,solve,0.00058973599999999999,7,16,14,23,5.1216410219961497e-10,0
double,32,1,6,reference,products,4.9943310546875e-07,0,0,0,0,0,83206365.842648989
double,32,1,6,reference,preconditioner,3.1910374999999997e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,6,reference,solve,0.00058898499999999999,7,16,14,23,5.1216410219961497e-10,0
double,32,1,6,native,products,5.1717907714843746e-07,0,0,0,0,0,83206365.842648989
double,32,1,6,native,preconditioner,3.2744499999999998e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,6,native,solve,0.00059716000000000001,7,16,14,23,5.1216410219961497e-10,0
double,32,1,7,native,products,5.0051416015624997e-07,0,0,0,0,0,83206365.842648989
double,32,1,7,native,preconditioner,3.2794499999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,7,native,solve,0.00059571799999999996,7,16,14,23,5.1216410219961497e-10,0
double,32,1,7,reference,products,5.019390869140625e-07,0,0,0,0,0,83206365.842648989
double,32,1,7,reference,preconditioner,3.1857874999999997e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,7,reference,solve,0.00059486700000000001,7,16,14,23,5.1216410219961497e-10,0
double,32,1,8,reference,products,5.0516174316406253e-07,0,0,0,0,0,83206365.842648989
double,32,1,8,reference,preconditioner,3.1862749999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,8,reference,solve,0.000599535,7,16,14,23,5.1216410219961497e-10,0
double,32,1,8,native,products,4.9877990722656252e-07,0,0,0,0,0,83206365.842648989
double,32,1,8,native,preconditioner,3.3534749999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,8,native,solve,0.00058480700000000001,7,16,14,23,5.1216410219961497e-10,0
double,32,1,9,native,products,4.9968127441406253e-07,0,0,0,0,0,83206365.842648989
double,32,1,9,native,preconditioner,3.3871624999999998e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,9,native,solve,0.00058472699999999995,7,16,14,23,5.1216410219961497e-10,0
double,32,1,9,reference,products,4.9869201660156252e-07,0,0,0,0,0,83206365.842648989
double,32,1,9,reference,preconditioner,3.1884124999999997e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,9,reference,solve,0.00058931499999999998,7,16,14,23,5.1216410219961497e-10,0
double,32,1,10,reference,products,5.4324780273437504e-07,0,0,0,0,0,83206365.842648989
double,32,1,10,reference,preconditioner,3.1792750000000002e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,10,reference,solve,0.00061908199999999997,7,16,14,23,5.1216410219961497e-10,0
double,32,1,10,native,products,5.1011608886718748e-07,0,0,0,0,0,83206365.842648989
double,32,1,10,native,preconditioner,3.4069500000000003e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,10,native,solve,0.00061078599999999999,7,16,14,23,5.1216410219961497e-10,0
double,32,1,11,native,products,5.3329235839843748e-07,0,0,0,0,0,83206365.842648989
double,32,1,11,native,preconditioner,3.2829625000000003e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,11,native,solve,0.00061379200000000005,7,16,14,23,5.1216410219961497e-10,0
double,32,1,11,reference,products,5.0331494140625003e-07,0,0,0,0,0,83206365.842648989
double,32,1,11,reference,preconditioner,3.1853999999999997e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,11,reference,solve,0.00061366100000000005,7,16,14,23,5.1216410219961497e-10,0
double,32,1,12,reference,products,7.1382946777343754e-07,0,0,0,0,0,83206365.842648989
double,32,1,12,reference,preconditioner,3.1864125e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,12,reference,solve,0.00060510499999999999,7,16,14,23,5.1216410219961497e-10,0
double,32,1,12,native,products,5.0061450195312499e-07,0,0,0,0,0,83206365.842648989
double,32,1,12,native,preconditioner,3.2715749999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,12,native,solve,0.00060636800000000003,7,16,14,23,5.1216410219961497e-10,0
double,32,1,13,native,products,5.0707080078124998e-07,0,0,0,0,0,83206365.842648989
double,32,1,13,native,preconditioner,3.2861000000000003e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,13,native,solve,0.00060135899999999999,7,16,14,23,5.1216410219961497e-10,0
double,32,1,13,reference,products,5.0197705078125003e-07,0,0,0,0,0,83206365.842648989
double,32,1,13,reference,preconditioner,3.1780124999999999e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,13,reference,solve,0.00060163899999999995,7,16,14,23,5.1216410219961497e-10,0
double,32,1,14,reference,products,5.0223022460937497e-07,0,0,0,0,0,83206365.842648989
double,32,1,14,reference,preconditioner,3.2584250000000002e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,14,reference,solve,0.00058892500000000002,7,16,14,23,5.1216410219961497e-10,0
double,32,1,14,native,products,5.0909741210937499e-07,0,0,0,0,0,83206365.842648989
double,32,1,14,native,preconditioner,3.2916125000000003e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,14,native,solve,0.00058579900000000002,7,16,14,23,5.1216410219961497e-10,0
double,32,1,15,native,products,5.0353503417968751e-07,0,0,0,0,0,83206365.842648989
double,32,1,15,native,preconditioner,3.2681875000000001e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,15,native,solve,0.00059804200000000002,7,16,14,23,5.1216410219961497e-10,0
double,32,1,15,reference,products,5.0229736328124999e-07,0,0,0,0,0,83206365.842648989
double,32,1,15,reference,preconditioner,3.1770124999999998e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,15,reference,solve,0.00060170899999999997,7,16,14,23,5.1216410219961497e-10,0
double,32,1,16,reference,products,5.0693872070312504e-07,0,0,0,0,0,83206365.842648989
double,32,1,16,reference,preconditioner,3.1746375000000003e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,16,reference,solve,0.000677332,7,16,14,23,5.1216410219961497e-10,0
double,32,1,16,native,products,5.0276086425781247e-07,0,0,0,0,0,83206365.842648989
double,32,1,16,native,preconditioner,3.2800874999999998e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,16,native,solve,0.00059687,7,16,14,23,5.1216410219961497e-10,0
double,32,1,17,native,products,5.0210546874999999e-07,0,0,0,0,0,83206365.842648989
double,32,1,17,native,preconditioner,3.3948000000000001e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,17,native,solve,0.00058467700000000003,7,16,14,23,5.1216410219961497e-10,0
double,32,1,17,reference,products,5.0653271484374997e-07,0,0,0,0,0,83206365.842648989
double,32,1,17,reference,preconditioner,3.1896624999999997e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,17,reference,solve,0.00059124899999999996,7,16,14,23,5.1216410219961497e-10,0
double,32,1,18,reference,products,5.0620239257812499e-07,0,0,0,0,0,83206365.842648989
double,32,1,18,reference,preconditioner,3.178275e-05,0,0,0,0,0,-0.60671712489359708
